,Datetime,Text,TweetID,username
9525,2020-06-23 07:13:28+00:00,https://youtu.be/gvGw6ftrmIE #SushantSinghRajput #SushantSinghRajputmurder #bycottkarnjohrgangmovie #bycottnepotism #bollywoodnepotism,1275326089246605313,chefhemrajsoun
9526,2020-06-23 07:13:23+00:00,Till the time Sushant Singh Rajput case is not given to CBI and result is not attained. Citizen will not watch any Bollywood movie in theatre. #ArrestMurdererOfSushant #NoCBINoVote #CBIInvestigationForSushant @ndtvv #NoCBINoVote,1275326068535160832,ThisRahulGupta
9527,2020-06-23 07:13:18+00:00,"How can I change it's wikipidea. All we have to change it because we know truth and this time not like that k "" char din baad sb bhul jaynge"" they all know thought same ki ham log bhul jaynge or case supress ho jayega .. but this time no. Death of #SSR is shahdat for Bollywood.",1275326044803760128,Deepika75362681
9528,2020-06-23 07:13:17+00:00,#SushantSinghRajput is nowhere in the trend of twitter today! Why the hell this happened??? That's all????? Done???? Its not done yet. Please make it trend continuously. If this can make a difference. #SushantSingh #SushantSinghMurder #sushantsinghrajputRIP #CBIEnquiryForSushant,1275326043591770113,thisisarzoo
9529,2020-06-23 07:13:15+00:00,"Its we the people who are all basically 'Outsiders', watch the films of these fucking 'Insiders' and make them rich and powerful to use that power to harass the talented 'outsiders'! Understand the chain,and bring the change! #SushantSinghRajput #RIPSushantSinghRajput",1275326032006938627,ajay36mittal
9530,2020-06-23 07:13:11+00:00,"Lauren Gottlieb shares old chat with Sushant Singh Rajput. Heartbreaking, says internet ",1275326016878186497,sunder_barange
9531,2020-06-23 07:13:01+00:00,Till the time Sushant Singh Rajput case is not given to CBI and result is not attained. Citizen will not watch any Bollywood movie in theatre. #ArrestMurdererOfSushant #NoCBINoVote #CBIInvestigationForSushant #JusticeForSushantSinghRajput @ndtvv #NoCBINoVote,1275325974154887168,ThisRahulGupta
9532,2020-06-23 07:12:41+00:00,#FIRForSushantUnder302We #NoCBINoVote #CBIEnquiryForSushant,1275325889836916736,Ashika_ATL
9533,2020-06-23 07:12:37+00:00,.@filmibeat Curious case of Sushant Singh Rajput https://youtu.be/IJDFrkZKdw8 #justiceforSushanthSinghRajput #SonamKapoor #SalmanKhan,1275325872715825153,Eyeconoklast
9534,2020-06-23 07:12:28+00:00,"It took a braveheart,an extraordinary soul,embassador of infinite optimism and joy to expose the filth that Bollywood is.All the dirt in the industry will be exposed and we shall not keep quiet because these mafias have done it time and again.Justice for him. #SushantSinghRajput",1275325837395374080,shonaliiroy
9535,2020-06-23 07:12:25+00:00,#CBIEnquiryForShushant #NoCBINoVote We will miss you Sushant Singh Rajput ,1275325823831007234,Kanchan69745682
9536,2020-06-23 07:12:11+00:00,"sushant singh rajput vs bollywood nepotism , Who will win ? – follow sushant singh rajput https://twitter.com/itsssr #SushantSinghRajput #Bollywoodnepotism #Karanjohar. https://www.youtube.com/watch?v=UNKL014kBIs",1275325764154675200,ytmoja420
9537,2020-06-23 07:12:10+00:00,really just can't come over it #SushantSinghRajput RIP miss you,1275325762531295234,GauravKuchekar4
9538,2020-06-23 07:12:01+00:00,Y we are not getting any updates regarding the case of #SSR. What is the CBI doing?Y they are not answering the following questions. #justiceforshushantsinghrajput #SushantSinghRajput #HangTheCulprits #RIPSSR,1275325722853285888,silkykundu4
9539,2020-06-23 07:12:00+00:00,Parveen Babi - Cooper hospital Divya Bharti - Cooper hospital Sushant Singh Rajput- Cooper hospital Coincidence ? #JusticeForSushant #CBIEnquiryForSushant,1275325718029832193,Menn_n_black
9540,2020-06-23 07:11:58+00:00,"Neither a movie buff nor a fan of some nepotistic incompetent star kids, really loved likes of @itsSSR @ayushmannk etc. Nobody kills anyone, it's ur desperation that kills, if ur ambition is big then ur efforts shud be bigger n ur hardiness shud be biggest #TuesdayThoughts",1275325710672883713,Shiksha_nirali
9541,2020-06-23 07:11:57+00:00,Word of advice: Before feeling bad for #SushantSinghRajput look into the mirror,1275325707833405441,srinidhi_gk
9542,2020-06-23 07:11:46+00:00,Common People of small towns started Dreaming because of possibilities Sushant Singh Rajput created. His death has crushed their dreams too. Janta nahi rukegi #CBIEnquiryForSushant #SushantSingh intervention required @narendramodi @CMOMaharashtra @MumbaiPolice do not shut case,1275325659611529216,imVertica
9543,2020-06-23 07:11:43+00:00,#FIRForSushantUnder302 why isn't Sushant Singh Rajput's MYSTERIOUS death being investigated properly? many people involved are fabricating the theories. they rhiding so much Criminals don't come out n confess on their own! #CBIEnquiryForSushantSinghRajput #sushantsinghrajputRIP,1275325647884218368,TributeToSSR
9544,2020-06-23 07:11:38+00:00,Video of Sushant Singh Rajput Writing with Both Hands Goes Viral - News18 https://bit.ly/2BwC9o2 https://pubstack~nw18~com/pubsync/fallback/api/videos/recommended?,1275325625805484032,jhon0land
9545,2020-06-23 07:11:35+00:00,"@kangana_ran DHYAN SE DEKHO ISKE TWEET. @itsSSR KA MURDER KAISE KIYA ISNE YA KARVAYA. PAHLA BAHTA SHAREER KA AKHRI BOON KHOON KI, AAJ ISNE HATYA KA TIME BHI BATA DIYA. @nishikant_dubey",1275325615529287683,swaraj45
9546,2020-06-23 07:11:33+00:00,"Listen forget about sonu nigam, just answer genuinely, Why ur husband boycotted sushant singh rajput ?? Dont u call this nepotism",1275325604112420864,9vishalkulkarni
9547,2020-06-23 07:11:31+00:00,Sushant Singh Rajput illustrator vector tutorial |Photoshop tutorials in... https://youtu.be/xwKn4ELNpIA via @YouTube #SushanthSinghRajput #SushantSinghRajput,1275325598550786050,photoshoptutro1
9548,2020-06-23 07:11:28+00:00,Till the time Sushant Singh Rajput case is not given to CBI and result is not attained. Citizen will not watch any Bollywood movie in theatre. #ArrestMurdererOfSushant #NoCBINoVote #CBIInvestigationForSushant #JusticeForSushantSinghRajput @ndtvv #NoCBINoVote,1275325585762344961,ThisRahulGupta
9549,2020-06-23 07:11:24+00:00,Sushant Singh Rajput All real detail about his Death 2020 | SSR Case Stu... https://youtu.be/qXscwsuRcvw via @YouTube,1275325568569839616,SUDHA56418951
9550,2020-06-23 07:11:18+00:00,When Sushant Singh Rajput shared 'picturesque memories' with Rhea Chakraborty and his friends laughing wholeheartedly and later deleted all these posts ,1275325542229827586,GlobalNews82
9551,2020-06-23 07:11:15+00:00,@sudhirchaudhary @aajtak @news24tvchannel @ndtv @absolutesatya @TheSatyaShow @thepeeinghuman @TheLallantop #TuesdayMotivation #coronavirus #Covid_19 #SushantSinghRajput #China #chinaindiaborder #ChineseProductsInDustbin #ChineseAgentsInIndia,1275325528916910085,JatinAn14625253
9552,2020-06-23 07:11:14+00:00,This is a shocking news forever for me and I think also it is a heart breaking news for those bollywood actors who are love Sushant Singh Rajput as a well actor he always in our heart..... ,1275325525796556806,AdityaK48393612
9553,2020-06-23 07:11:13+00:00,aur jo chhote chhote shahar se jaate Hain usko nicha dikhaya jata Hai stage per bulakar uska majak banaya jata Hai aisa kyon jis tarike se Shahid aur shahrukh khan ne Sushant Singh Rajput ke sath kiya hai kya yah sahi hai,1275325522864508928,KISHORITOMAR7
9554,2020-06-23 07:11:13+00:00,यही छक्के की हकीकत है। @karanjohar @itsSSR @Kangana_Ra @BeingSalmanKhan #JusticeForSushant #SSR #SushantSinghRajput ,1275325522776477696,gautam_crzy
9555,2020-06-23 07:11:09+00:00,Mail kaha karu?,1275325506930348032,samiramawa
9556,2020-06-23 07:11:08+00:00,@Bihar_se_hai #KanganaRanaut taking stand for #SushantSinghRajput becoz she know how it feels when all started ignoring u in industry.. Proud of kangana atleast u r not giving up and fighting for urself .. U r true example of girl empowerment #PublicDemandCBIEnquiryForSSR,1275325501113085952,ItsDrummerDrew
9557,2020-06-23 07:11:06+00:00,Till the time Sushant Singh Rajput case is not given to CBI and result is not attained. Citizen will not watch any Bollywood movie in theatre. #ArrestMurdererOfSushant #CBIInvestigationForSushant #JusticeForSushantSinghRajput @ndtvv #NoCBINoVote,1275325492443279361,ThisRahulGupta
9558,2020-06-23 07:11:03+00:00,#SushantSinghRajput's adorable throwback pictures with a cute little princess will brighten up your day ,1275325479629787137,pinkvilla
9559,2020-06-23 07:10:57+00:00,""" में भी सुशांत की तरह लटकूंगी "" 20 साल की लड़की ने आत्महत्या , जाने पूरा मामला #suicide #crime #death #hanging #sushantsinghrajput #sushant #fans #bollywood #India",1275325454786932736,sabkuchgyan
9560,2020-06-23 07:10:44+00:00,Miss you alot sushant sir...... ,1275325401141673986,PoojaKhinchi3
9561,2020-06-23 07:10:40+00:00,Common People from small towns started Dreaming because of the possibilities Sushant Singh Rajput has created. His death has crushed their dreams too. Janta nahi rukegi #CBIEnquiryForSushant #SushantSingh intervention required @narendramodi @CMOMaharashtra,1275325383974498304,imVertica
9562,2020-06-23 07:10:37+00:00,"মৃত্যুকেই সবেচেয়ে ভয়, সেই সুশান্তই কীভাবে শেষ করলেন নিজের জীবন! ভাইরাল ভিডিয়ো #ZEE24GHANTA #SUSHANTSINGHRAJPUT ",1275325371211108353,Zee24Ghanta
9563,2020-06-23 07:10:27+00:00,We want justice for Sushant Singh Rajput,1275325327087210496,Aniket99629073
9564,2020-06-23 07:10:25+00:00,And the mean pathetic people who did not valued him in his life are all set to cash his name makes my blood boil. Wanna expose BW? So many other ways but you don't even deserve to use SSR name. shame. #SushantSinghRajput,1275325320707661824,calmDownLife_
9565,2020-06-23 07:10:21+00:00,#FIRForSushantUnder302 @narendramodi @PMOIndia We the aredent fans of Sushant Singh Rajput request the government to take quick action &amp; have a closer enquiry about the sudden demise of our Star. We request to have a CBI enquiry on this case. Please do help. #NoCBINoVote,1275325303204675585,dikshanaik572
9566,2020-06-23 07:10:13+00:00,https://www.facebook.com/saved/list/907972839717204 Guys is vedio me starting me suno IO Bol Ra he mara he kisi be investigation karwayenge.,1275325271663493120,Sadhana90709698
9567,2020-06-23 07:10:06+00:00,Sushant Singh Rajput's viral video of Sushant Singh Rajput enraged at Deepika Padukone's deepika padukone angry with paparazzi here read ,1275325242106249219,the_shoutfeed
9568,2020-06-23 07:10:05+00:00,https://www.facebook.com/saved/list/907972839717204 Guys is vedio me starting me suno IO Bol Ra he mara he kisi be investigation karwayenge.,1275325237622538241,Sadhana90709698
9569,2020-06-23 07:10:03+00:00,#PublicDemandCBIEnquiryForSSR #JusticeForSushantSinghRajput #SushantSinghRajput #CBIEnquiryForSushantSinghRajput,1275325230307659776,kukaur612
9570,2020-06-23 07:10:02+00:00,"#SushanthSinghRajput it should be declared by now that it's a Murder and not suicide of Sushant Singh Rajput !! His pics, the signs on his neck etc and other evidences clearly shows he is murdered ! @MumbaiPolice @HMOIndia @PMOIndia @TimesNow @ishkarnBHANDARI",1275325223382904832,Preetiapril
9571,2020-06-23 07:10:00+00:00,Sushant's special gesture for army men #SushantSinghRajput #RIP #Tellychakkar,1275325214558044162,tellychakkar
9572,2020-06-23 07:09:56+00:00," RIP SUSHANT SINGH RAJPUT SIR WE ALWAYS LOVE YOU BROTHER AND YOUR SWEET MEMORIES WILL BE ALWAYS WITH US IN THE FORM OF YOUR MOVIES...WE ALWAYS MISS YOU,BE HAPPY WHERE YOU ARE...@itsSSR ",1275325198099570688,mdshahil23
9573,2020-06-23 07:09:55+00:00,,1275325196862287872,poshrajsingh
9574,2020-06-23 07:09:49+00:00,Sushant Singh Rajput All real detail about his Death 2020 | SSR Case Stu... https://youtu.be/mdQ6rUsuCTY via @YouTube,1275325169066622992,SUDHA56418951
9575,2020-06-23 07:09:24+00:00,hahaha.. chal nikal suar.. ,1275325064964014080,Rahulsi07221870
9576,2020-06-23 07:09:20+00:00,#SushantSinghRajput ,1275325048807493632,Raj46878190
9577,2020-06-23 07:09:11+00:00,Common People from small towns started Dreaming because of the possibilities Sushant Singh Rajput has created. His death has crushed their dreams too. Janta nahi rukegi #CBIEnquiryForSushant #SushantSingh intervention required @narendramodi @CMOMaharashtra,1275325012187197440,imVertica
9578,2020-06-23 07:09:10+00:00,I want justice for Sushant Singh Rajput,1275325006621310977,Aniket99629073
9579,2020-06-23 07:08:59+00:00,They will post video of dog licking it self bcoz it's going viral on social media but not a single about #SushantSinghRajputmurder that it's trending or could be a murder. @aajtak @indiatvnews @ABPNews @republic #ArrestMurdererOfSushant #SushantSinghRajput #sushantsinghrajputRIP,1275324959879921669,DWrony18
9580,2020-06-23 07:08:52+00:00,OPSinghinSSRdeathenquiry #FIRForSushantUnder302 #CBIEnquiryForSushant #JusticeForSushantSinghRajput #BeFairInSSRMurderCase #ourherosushant #SushantSinghRajput #NoCBINoVote #PublicDemandCBIEnquiryForSSR,1275324931534753792,AparajitaDas07
9581,2020-06-23 07:08:38+00:00,#NoExamsInCovid ye aise nhi sunte h jab koi student stress ke karan kuch kar lega na tab sunenge ye. just like in bollywood after death of #SushantSinghRajput,1275324872227344384,ankit98381430
9582,2020-06-23 07:08:35+00:00,Deepika Padukone slams paparazzi for monetising Sushant Singh Rajput's death ,1275324858587635713,BollywoodAdda5
9583,2020-06-23 07:08:34+00:00,Sushant Singh Rajput Death: Mumbai Police records publicist Rohini Iyer's statement ,1275324854221320192,BollywoodAdda5
9584,2020-06-23 07:08:31+00:00,#BeFairInSSRMurderCase #justiceforSushanthSinghRajput #SushantSinghRajput,1275324842544295939,MitiSengupta
9585,2020-06-23 07:08:30+00:00,"Aftr I saw MS Dhoni:The Untold Story; apart frm absolutely lving d movie, I ws thinking, they should have waited a bit more,Dhoni would have achieved more, they did it a bit early etc.; well, nw it seems whtevr happened is fr d gd, we wld hv missed such a masterpiece by @itsSSR",1275324838987485185,MitiSengupta
9586,2020-06-23 07:08:28+00:00,Salman Khan Tells Fans To Stand With Sushant Singh Rajput's Loved Ones ,1275324831727312897,NewsFrozen
9587,2020-06-23 07:08:10+00:00,We want justice for Sushant Singh Rajput #CBIEnquiryForSushant,1275324753864126465,darika_rathor
9588,2020-06-23 07:08:07+00:00,ABP news wale se request karna chahogi Sushant Singh Rajput ka case close Nahin Hona chahie..aur Bollywood wale se sawal karna chahie Jo bahar Ke Aaye hue kalakar ka majak kyon banta hai aakhir kyon koi fansi laga leta hai ya koi depression mein chala jata hai iska reason kya hai,1275324741910327296,KISHORITOMAR7
9589,2020-06-23 07:08:06+00:00,Sir plzzz justice for sushant sir...... Sir sushant sir bahut achae insan thae vo kabhi sucide kr hi ni sakte. Vo Ankita mam sae bahut pyar karte thae agar ankita mam aur sushant sir sath hotae tho sushant sir humarae sath hotae......,1275324736944304128,PoojaKhinchi3
9590,2020-06-23 07:08:01+00:00,Parveen Babi - Cooper hospital Divya Bharti - Cooper hospital Jia khan - Cooper hospital Sushant Singh Rajput- Cooper hospital Coincidence ?,1275324715750449152,memorable_piya
9591,2020-06-23 07:07:58+00:00,Meri pm Modi se April hai ki Sushant Singh Rajput ke case Ko aaisa Chhota n jay in Ko c.b.i police se jach ki jay unke aasli ripot aane tak or bollywood Ko ban kar di jay kyu ki in sabke vjh se Sushant ki moot hui hai,1275324702538387456,ankitamoryaank1
9592,2020-06-23 07:07:51+00:00,#justice for Sushant Singh Rajput#we want CBI enquiry request to the government ,1275324675862609921,AkKhurrana
9593,2020-06-23 07:07:47+00:00,"@itsSSR nt only had dreams for himself bt also for children. A person havng so many plans cant suicide, pls dont cover his death by depression due to nepotism in bwood. His life was beyond movies #CBIEnquiryForSushantSinghRajput #ArrestMurdererOfSushant #FIRforSushantUnder302",1275324659446120450,JusticefrSSR_YP
9594,2020-06-23 07:07:26+00:00,"I wonder what will it take for the foolish people of this country to understand that the real culprits of #SushantSinghRajput are #RanveerSingh and #RanbirKapoor!!! They have been again misguided by the same powerful people into other direction,like they always do!",1275324569704783872,ajay36mittal
9595,2020-06-23 07:07:25+00:00,"How can you celebrate this, jab ek pita ka beta chala jata hai tab vo kitna akela rah jata hai, unko bhi “Happy Father’s Day “ wish kar dete ‘ Sushant Singh Rajput ‘ ke behalf se. Think about it",1275324565070069761,SaritaSharma04
9596,2020-06-23 07:07:24+00:00,"@Payal_Rohatgi I've been watch the video about @itsSSR and very brave but today talking about #PriyankaChopra is in a way proved some jealousy. Not a fan of any btw, but let people live there lives",1275324559554744320,BeeltahYash
9597,2020-06-23 07:07:20+00:00,https://youtu.be/WrXi9odpWyg #sushantsinghrajputरिपोर्ट #sushantsinghrajputRIP #sushantsinghrajput #KanganaRanaut #KanganaRanaut miss you bhai इस दुनिया अच्छे लोगों की जरुरत नहीं है,1275324545369608193,AnuragM42032043
9598,2020-06-23 07:07:13+00:00,#NoExamsInCovid @nsui @HRDMinistry @ndtv @indiatvnews @the_hindu @aajtak #jeepostpone2020 #neet2020postpone #PMModi @narendramodi @PMOIndia @RahulGandhi @realDonaldTrump @htTweets @itsSSR @IndianExpress @VPSecretariat @rashtrapatibhvn @anjanaomkashyap @ombirlakota @HRDMinistry,1275324515237556224,ChiragY60279880
9599,2020-06-23 07:07:12+00:00,Would that god return you for us Would that we see you again I love your smile I love the way you struggled in your life #SushantSinghRajput @itsSSR @ShraddhaKapoor @Thearjunbijlani,1275324512125370370,Daljitk45335826
9600,2020-06-23 07:07:09+00:00,OPSinghinSSRdeathenquiry #FIRForSushantUnder302 #CBIEnquiryForSushant #JusticeForSushantSinghRajput #BeFairInSSRMurderCase #ourherosushant #SushantSinghRajput #NoCBINoVote #PublicDemandCBIEnquiryForSSR,1275324497529167872,AparajitaDas07
9601,2020-06-23 07:07:07+00:00,"Yes, if a bogus, pathetic movie like Student of d year 2 under Dharma banner could get theatre release, then y nt Drive? As per Nepo Father,d movie wasn't good enough , then y did u release SOTY2, it wasn't good either!! Ok, here comes NEPOTISM.... #JusticeForSushantSinghRajput",1275324488339472385,Awaaz34872407
9602,2020-06-23 07:07:04+00:00, @itsSSR ,1275324478038224896,Gabbar_25
9603,2020-06-23 07:06:44+00:00,Which #SushantSinghRajput’s movie is the best among these?,1275324392256372736,TheDrSammy
9604,2020-06-23 07:06:15+00:00,"સુશાંતના પરિવારને મળવા પહોંચી આ સ્ટાર અભિનેત્રી, પિતાને મળીને રડી પડી #Sushantsinghrajput #commits #suicide #death #Bollywood #bhojpuri #superstars #patna",1275324272987082752,VtvGujarati
9605,2020-06-23 07:06:13+00:00,India's biggest opportunist #KanganaRanaut taking advantage of #SushantSinghRajput 's death. Your tears for him don't seems like real...,1275324261633126401,amirold_pk
9606,2020-06-23 07:06:09+00:00,Justice for Sushant Singh Rajput.. #ShushantSinghRajput,1275324246852423681,RituSarmin
9607,2020-06-23 07:06:01+00:00,"In the context of Sushant Singh Rajput's suicide, I would like to recall a couple of similar incidents of the past ..... Read my full post at https://www.facebook.com/ivanwilliammathias/posts/2656096721384673",1275324215013502977,IvanMathias13
9608,2020-06-23 07:05:53+00:00,Deepika Padukone slams paparazzi for monetising Sushant Singh Rajput's death ,1275324180037328896,KHANFARHAN24101
9609,2020-06-23 07:05:52+00:00,Sushant Singh Rajput Death: Mumbai Police records publicist Rohini Iyer's statement ,1275324175696252928,KHANFARHAN24101
9610,2020-06-23 07:05:42+00:00,"नजरों में दोस्तों की जो इतना खराब है, उसका कसूर ये है कि वो कामयाब है। @itsSSR #SushantSinghRajput #JusticeForSushantSinghRajput #SupportSusanthSinghRajput #JusticeForSushant",1275324133757169664,Its_kishmishhh
9611,2020-06-23 07:05:38+00:00,@PMOIndia @narendramodi @rsprasad @MumbaiPolice There is no progress in sushant singh rajput case . Please provide CBI inquiry for Sushant Singh Rajput case . #CBIEnquiryForSushantSinghRajput #ArrestMurdererOfSushant,1275324118456401920,pankajsingh1989
9612,2020-06-23 07:05:37+00:00,We must try our best @itsSSR,1275324112039055363,Karnaildhull2
9613,2020-06-23 07:05:26+00:00,सभी न्यूज़ channels से sushant singh rajput की खबर गायब है। कोई कह रहा है आत्महत्या है कोई कह रहा है मर्डर हैं । लेकिन मीडिया पता नही किस के दबाओ मे आ कर कोई भी अपडेट नही दे पा रही है। लेकिन जनता सब समझ रही है। जब तक न्याय नही मिल जाता छोड़े गे नहीं ।,1275324068409929729,shyam880298
9614,2020-06-23 07:05:21+00:00,"@itsSSR Even before u r star, &amp; u r still be Star in sky that attracted u a lot. U will always be a star among us. People who are very strong can never get suicide unless they are broken from inside #SushanthSinghRajput #CBIEnquiryForSushantSinghRajput #JusticeForSushantSingh",1275324044980568064,Archana24121992
9615,2020-06-23 07:05:12+00:00,We celebrate anti-nepotism day on 14th June every year on the behalf of sushant Singh rajput not suicide (preplanned murder)#supportsushantsinghtajput,1275324009425465344,KalyanS99953246
9616,2020-06-23 07:05:07+00:00,"Retweet IF u r trending, #PublicDemandCBIEnquiryForSSR We have to be quick,and make his soul recieve justice quickly, As ""justice delayed,is justice denied"" Start using it in ur tweets #SushantSinghRajput #justiceforSushanthSinghRajput @pinkvilla @Spotboye @TellySpice",1275323986122072064,GauravTiwari810
9617,2020-06-23 07:05:02+00:00,#sushant singh rajput justice,1275323967931215872,Lobgelek1
9618,2020-06-23 07:05:02+00:00,Curious case of Sushant Singh Rajput https://youtu.be/IJDFrkZKdw8 #justiceforSushanthSinghRajput #SonamKapoor #SalmanKhan #HollywoodNetflix,1275323965284798466,Eyeconoklast
9619,2020-06-23 07:05:01+00:00,Sushant Singh Rajput All real detail about his Death 2020 | SSR Case Stu... https://youtu.be/qXscwsuRcvw via @YouTube,1275323960914141186,swaraj45
9620,2020-06-23 07:04:59+00:00,Plz..sir Sushant Singh Rajput ka CBI inquiry kiya Jaye..,1275323952949194754,TOPHANPARIDA15
9621,2020-06-23 07:04:56+00:00,"जिन्होंने Sushant Singh Rajput का मर्डर किया है उन लोगों की CBI जांच होनी चाहिए, मैं तो कहता हूं जितने बॉलीवुड के लोग हैं उनके साथ भी वही होना चाहिए जो Sushant Singh Rajput के साथ हुआ मैं तो कहता हूं कि जितने दरिंदे है ना बॉलीवुड में उन सब के मुंह में मुत(urine) देना चाहिए",1275323939607031809,SuryaPr45360745
9622,2020-06-23 07:04:55+00:00,#SushantSinghRajput #SushantSingRajput #Chhichhore small tribute to Great man by my son and his friend. https://www.youtube.com/channel/UCTAqgdAGuUuCsQPSptOLMqw pls see and like subscribe .... RIP SSR ,1275323938088775681,neerpink1
9623,2020-06-23 07:04:51+00:00,Saala Kaand Rhea aur Mahesh Bhatt kar gaye aur bill bechare karan johar aur baaki sab pe bana diya. BTW also not in favor of Karan Johar n nepokids. #SushantSinghRajput #ArrestMurdererOfSushant,1275323919071764482,KeishabKumar
9624,2020-06-23 07:04:44+00:00,@aliaa08 @karanjohar @itsSSR &gt;Aap ki karma ye he ki aapki pati budhe he aur aap ki pita jawan ,1275323891670380545,sing_sakti
9625,2020-06-23 07:04:37+00:00,"I wish, Sushant Singh Rajput and Ankita Lokhande were always together... They broke and things unfolded badly... Guys 6, 7 yrs of relationship isn't less... pls think twice before taking any drastic step.. Break up is not the solution #SushantSinghRajput",1275323862293467136,rohini_express
9626,2020-06-23 07:04:25+00:00,Three Bollywood heroes under consideration for Sushant Singh Rajput’s dream film? https://bit.ly/2YZAaAD,1275323808799502336,TeluguReporter
9627,2020-06-23 07:04:19+00:00,"I think legends are never die, Sushant Singh Rajput is always in our heart ",1275323783763484672,AdityaK48393612
9628,2020-06-23 07:03:52+00:00,#Payal Rohatgi puts some serious allegations over Sushant Singh Rajputs… https://goo.gl/fb/QjCUnk #Gossip #News,1275323671427547138,LatestGossipWU
9629,2020-06-23 07:03:43+00:00,"@Sangram_Sanjeet please support us We all are trying to give justice to #SushantSinghRajput by trending hashtags since 14 June But no one is taking proper action,News channels are bought by Bollywood lobby CBI investigation needed #NoCBINoVote @PMOIndia @rsprasad",1275323636321116160,HrxS523
9630,2020-06-23 07:03:40+00:00,Tharki budha.. @itsSSR ka katil.. duniya mein tera time bhi pura hogaya hai.. bhagwan tujhe bhi jaldi bulaynge..,1275323621284560897,Amy46001146
9631,2020-06-23 07:03:32+00:00,Curious case of Sushant Singh Rajput https://youtu.be/IJDFrkZKdw8 #justiceforSushanthSinghRajput #SonamKapoor #bollywoodstars,1275323586451046400,Eyeconoklast
9632,2020-06-23 07:03:20+00:00,"You see they are busy celebrities... They have no time to speak/question about this. They are quiet ok with this conclusion, just bcoz it's Some one's story. #PublicDemandCBIEnquiryForSSR #FirForSushantUnder302 #SushantSinghRajput #SushanthSinghRajput",1275323536136003585,Yuna_Chillz
9633,2020-06-23 07:03:09+00:00,Any one know what's reason for Sushant Singh Rajput sir,1275323492934619136,AnuragPalSukla2
9634,2020-06-23 07:03:09+00:00,जब तक दोषियों को सजा नहीं मिल जाती तब तक हम शांत नहीं बैठेंगे। JUSTUCE FOR SUSHANT SINGH RAJPUT @iamsrk @itsSSR @BeingSalmanKhan @KushalT2803 @narendramodi #JusticeForSushantSinghRajput #CBIInvestigationForSushant #ArrestMurdererOfSushant #BollywoodMafia #ArrestMurdererOf,1275323492729151489,AKASH__66
9635,2020-06-23 07:03:05+00:00,"""Karan Johar"" should be renamed as ""Karona Virus"" A virus which kills talents....! #SushantSinghRajput #BoycottKaranJohar #boycottnepotism",1275323473821184001,harsh__singhh
9636,2020-06-23 07:02:43+00:00,Hard to believe dear you're no more ,1275323384725790727,iVikasPanwar
9637,2020-06-23 07:02:43+00:00,And he calls his death by himself...I cannot believe it Sushant...you have left us?!?!...is it true?!?!,1275323380829270018,SimaKalita1
9638,2020-06-23 07:02:26+00:00,"अभिनेता के बेटे की फिल्में देखना और नेता के बेटे को वोट देना बन्द कर दीजिए, अन्यथा आपके घर से ना कोई अभिनेता बनेगा ओर ना ही नेता, #SushantSinghRajput #JusticeForSushantSinghRajput",1275323311694548992,Sudhans75955964
9639,2020-06-23 07:02:19+00:00,जानकार लोग जानते हैं कि यह मर्डर है साफ-साफ दिख रहा है फिर भी सीबीआई जांच क्यों नहीं हो रहा है,1275323283907457025,Soniagu60373589
9640,2020-06-23 07:02:16+00:00,Deepika Padukone slams paparazzi for monetising Sushant Singh Rajput's death https://ift.tt/2zZzjaS https://ift.tt/2Mft1pR,1275323268401172480,djsunshineremix
9641,2020-06-23 07:02:15+00:00,Sushant Singh Rajput Death: Mumbai Police records publicist Rohini Iyer's statement https://ift.tt/3hRS3dp https://ift.tt/2Mft1pR,1275323266928910336,djsunshineremix
9642,2020-06-23 07:02:08+00:00,Sushant Singh Rajput: 6 movies to remember the talented actor by ,1275323237015019520,TheDrSammy
9643,2020-06-23 07:01:59+00:00,sir aap great ho...aap Maseeha ho ...kaash aap hi ke jaise kuch log aur hote bollywood me to aaj sushant singh rajput jaise sitaro ko hum nahi khote...aap bhagwan ke roop me kalyug me avtrit huye hai...i salute you sir,1275323199446605824,ShrishM96850736
9644,2020-06-23 07:01:58+00:00,From the day I got to know about Sushant Singh Rajput I am really upset Even though I do not watch bollywood movies but this actor made me very sad why Sir you left us You were a inspiration for many youngsters. #JusticeForSushantSinghRajput,1275323195030036480,Daljitk45335826
9645,2020-06-23 07:01:55+00:00,Same here #CBIEnquiryForSushant #BeFairInSSRMurderCase #SushantSingh #sushantsinghrajput,1275323181637734400,imVertica
9646,2020-06-23 07:01:50+00:00,Yes we do blame nehru for 1962 Soldiers get killed by the enemy and bad policies of the govt... Fortunately govt has given them total freedom to act.. And unfortunately Bollywood didn't give @itsSSR that freedom...,1275323160334721025,ConquerorShyraz
9647,2020-06-23 07:01:47+00:00,"When double standard people like you who called SSR ""tv actor"" use him after his death to serve ur selfish motives.",1275323149937147909,traumatizedNRI
9648,2020-06-23 07:01:45+00:00,"so #lucky is ur #father not to see your #demise unlike #SushantSinghRajput. Was his #choice #integrity,#love for #mother #nature for #paani the #linchpin for the #domino #effect all through his #life effected by #ego of others. @anuragkashyap72 any thought/comment",1275323138192977921,shivapramod
9649,2020-06-23 07:01:45+00:00,Yrr is bande ne bollywod ki line hi galt choose kr li thi in bando ki zarort h desh ko,1275323137949757440,hunt_stylehunt1
